"[datetime.datetime(2020, 12, 10, 15, 59, 37, 768650)]",['IDT002'],[True],[23.52]
"[datetime.datetime(2020, 12, 10, 16, 1, 44, 465138)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 995.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 44, 705583)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 995.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 44, 817562)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 995.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 44, 961308)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, True, False, False]","[23.43, 986.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 45, 152668)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, True, False, True]","[23.43, 986.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 45, 216479)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, True]","[23.43, 986.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 45, 360394)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 986.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 45, 472264)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1002.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 45, 696633)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1002.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 45, 728076)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1002.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 45, 888556)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1002.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 45, 983815)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 46, 239366)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 46, 415390)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 46, 495008)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 993.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 46, 767018)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 993.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 46, 942478)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 993.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 46, 990330)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 986.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 47, 278294)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 986.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 47, 469933)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 986.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 47, 502427)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 47, 789699)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 48, 13933)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 48, 29783)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 987.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 48, 45284)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 987.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 48, 333663)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 987.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 48, 525411)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1011.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 48, 541116)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1011.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 48, 861004)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1011.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 49, 36661)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 987.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 49, 84409)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 987.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 49, 372311)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 987.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 49, 547849)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 993.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 49, 595641)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 993.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 49, 899963)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 993.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 50, 43677)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, True, False, False]","[23.43, 1006.0, 22.25, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 50, 123128)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, True, True, False]","[23.43, 1006.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 50, 427392)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1006.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 50, 554961)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 990.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 50, 666714)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 990.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 50, 922410)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 990.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 51, 66596)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 995.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 51, 194357)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 995.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 51, 433502)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 995.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 51, 578016)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 987.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 51, 753182)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 987.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 52, 89306)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 999.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 52, 489019)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 999.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 52, 584460)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 52, 776571)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 53, 16438)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 53, 95986)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 996.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 53, 319956)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 996.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 53, 527690)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 996.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 53, 607222)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 986.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 53, 846667)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 986.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 54, 70885)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 986.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 54, 118413)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 994.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 54, 374518)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 994.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 54, 597880)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 994.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 54, 630255)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 994.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 54, 645770)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 994.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 54, 901633)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 994.0, 22.34, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 1, 55, 125513)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, True, False, False]","[23.43, 992.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 55, 157627)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, False]","[23.43, 992.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 55, 637559)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, False]","[23.43, 998.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 55, 669084)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, False]","[23.43, 998.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 55, 973107)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 998.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 56, 148812)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 998.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 56, 196116)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 998.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 56, 500184)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 998.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 56, 660295)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 994.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 56, 739705)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 994.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 57, 27530)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 994.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 57, 155313)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 996.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 57, 251270)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 996.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 57, 555339)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 996.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 57, 666837)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 993.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 57, 762718)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.34, 993.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 58, 82804)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.34, 993.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 58, 178260)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.34, 997.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 58, 290220)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 997.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 58, 626167)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 997.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 58, 689780)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 995.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 58, 801649)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 995.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 59, 153656)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 995.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 59, 200986)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 999.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 59, 329011)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 999.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 59, 665099)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 999.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 59, 697050)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1004.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 1, 59, 825140)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1004.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 0, 176276)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, False, True, False]","[23.43, 1004.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 0, 208656)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, True, True, False]","[23.43, 1003.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 0, 336384)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1003.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 0, 687741)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1003.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 0, 720053)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 999.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 0, 847903)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 999.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 1, 183879)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 999.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 1, 231483)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 995.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 1, 359185)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 995.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 1, 694961)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 995.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 1, 726856)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 999.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 1, 887030)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 999.0, 22.34, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 2, 222770)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 999.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 2, 253904)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 987.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 2, 397863)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 987.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 2, 749711)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 987.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 2, 781495)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 2, 797832)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 2, 909625)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 3, 277203)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 998.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 3, 293075)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 998.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 3, 421236)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 998.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 3, 773210)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 986.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 3, 820850)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 986.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 3, 933311)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 986.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 4, 284658)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1005.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 4, 348064)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1005.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 4, 428110)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1005.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 4, 796100)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 985.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 4, 875889)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 985.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 4, 939492)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 985.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 5, 307156)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, True, False, False]","[23.43, 988.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 5, 418687)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, True, True, False]","[23.43, 988.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 5, 451261)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 5, 818761)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1010.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 5, 930859)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1010.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 5, 962188)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1010.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 6, 314596)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 991.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 6, 458236)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 991.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 6, 474179)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 991.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 6, 825735)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1010.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 6, 985910)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1010.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 7, 1849)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1010.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 7, 17602)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1010.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 7, 49336)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1010.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 7, 65048)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1010.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 7, 337165)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 7, 512949)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.43, -1000]"
